Episode,mode,xT,yT,vx,vy,x,y,z,C_FL,C_FR,C_RL,C_RR,roll,pitch,p_FL,p_FR,p_RL,p_RR,p_S,p_T,r_FL,r_FR,r_RL,r_RR,r_S,r_T,o_FL,o_FR,o_RL,o_RR,a,b
New episode
,2,0.2266236,-0.02384405,0.1291859,0.002161664,4.459507,-2.874866,-1.835881,0,0,0,0,-0.01138349,-0.09809355,0.2819384,4.266024,0.07539688,5.415482,4.744862,3.981968,1,1,2,2,1,25,0,0,0,0,0.9999999,2.074243
,2,0.2266236,-0.02384405,0.09554157,0.09853059,4.459984,-2.873892,-1.837081,0,0,0,0,-0.01057075,-0.09827887,0.2953081,4.267913,0.07539688,5.41912,4.75795,4.00553,1,1,2,2,1,25,0,0,0,0,0.9999999,2.018676
,2,0.2266236,-0.0261076,0.1293842,0.005133957,4.46063,-2.874334,-1.838281,0,0,0,0,-0.009779084,-0.0983999,0.3040155,4.271922,0.07802686,5.425071,4.772902,4.029092,1,1,2,2,1,30,0,0,0,0,0.9999999,1.971876
,2,0.2266236,-0.0261076,0.09607428,0.1012168,4.461111,-2.873348,-1.839477,0,0,0,0,-0.008954037,-0.09860791,0.312723,4.275931,0.08065684,5.431022,4.787855,4.052654,1,1,2,2,1,30,0,0,0,0,0.9999999,1.932934
,2,0.2266236,-0.0261076,0.1312043,0.00753404,4.461765,-2.873779,-1.840667,0,0,0,0,-0.008156184,-0.09875372,0.3214304,4.279941,0.08328682,5.436973,4.802808,4.076216,1,1,2,2,1,30,0,0,0,0,0.9999999,1.854057
,2,0.2266236,-0.0261076,0.09711387,0.1034261,4.462252,-2.872783,-1.841857,0,0,0,0,-0.007330013,-0.0989873,0.3301379,4.28395,0.0859168,5.442924,4.81776,4.099778,1,1,2,2,1,30,0,0,0,0,0.9999999,1.757647
,2,0.2266236,-0.0261076,0.1318263,0.009504969,4.462909,-2.873206,-1.84304,0,0,0,0,-0.006537607,-0.09915861,0.3388454,4.287959,0.08854678,5.448874,4.832713,4.12334,1,1,2,2,1,30,0,0,0,0,0.9999999,1.6574
,2,0.2266236,-0.0261076,0.0966631,0.1050951,4.463392,-2.872203,-1.844224,0,0,0,0,-0.005723467,-0.09941791,0.3475528,4.291968,0.09117676,5.454825,4.847666,4.146902,1,1,2,2,1,30,0,0,0,0,0.9999999,1.561259
,2,0.2266236,-0.0261076,0.1315344,0.01076064,4.464049,-2.872621,-1.845399,0,0,0,0,-0.004949614,-0.09961472,0.3562603,4.295978,0.09380674,5.460776,4.862618,4.170464,1,1,2,2,1,30,0,0,0,0,0.9999999,1.473438
,2,0.2266236,-0.0261076,0.09598737,0.106001,4.464529,-2.871616,-1.846576,0,0,0,0,-0.004159195,-0.09990019,0.3649678,4.299987,0.09643672,5.466727,4.877571,4.194026,1,1,2,2,1,30,0,0,0,0,0.9999999,1.395785
,2,0.2266236,-0.0261076,0.1315624,0.01136463,4.465185,-2.872032,-1.847739,0,0,0,0,-0.003413375,-0.100123,0.3736752,4.303996,0.0990667,5.472678,4.892524,4.217587,1,1,2,2,1,30,0,0,0,0,0.9999999,1.328705
,2,0.2266236,-0.0261076,0.09584849,0.1063507,4.465665,-2.871026,-1.848905,0,0,0,0,-0.002653936,-0.1004349,0.3823827,4.308005,0.1016967,5.478629,4.907476,4.241149,1,1,2,2,1,30,0,0,0,0,0.9999999,1.271765
,2,0.2266236,-0.02897387,0.132087,0.01150769,4.466324,-2.871443,-1.850055,0,0,0,0,-0.001941208,-0.1006836,0.395995,4.310838,0.1016967,5.483438,4.920877,4.264711,1,1,2,2,1,35,0,0,0,0,0.9999999,1.224087
,2,0.2266236,-0.02897387,0.09593488,0.1063507,4.466805,-2.870437,-1.851208,0,0,0,0,-0.001215585,-0.1010197,0.4096072,4.313671,0.1016967,5.488248,4.934278,4.288273,1,1,2,2,1,35,0,0,0,0,0.9999999,1.184599
,2,0.2266236,-0.02897387,0.1321191,0.01133284,4.467463,-2.870856,-1.852343,0,0,0,0,-0.0005372036,-0.1012911,0.4232195,4.316504,0.1016967,5.493057,4.947678,4.311835,1,1,2,2,1,35,0,0,0,0,0.9999999,1.152385
,2,0.2266236,-0.02897387,0.09575492,0.1059693,4.467942,-2.869853,-1.853481,0,0,0,0,0.0001542792,-0.1016483,0.4368318,4.319337,0.1016967,5.497867,4.961079,4.335397,1,1,2,2,1,35,0,0,0,0,0.9999999,1.126276
,2,0.2266236,-0.02897387,0.1327922,0.01076064,4.468604,-2.870276,-1.854598,0,0,0,0,0.0008000322,-0.1019382,0.450444,4.32217,0.1016967,5.502676,4.974479,4.358959,1,1,2,2,1,35,0,0,0,0,0.9999999,1.105233
,2,0.2266236,-0.02897387,0.09638324,0.1052222,4.469087,-2.869278,-1.855717,0,0,0,0,0.001461685,-0.1023117,0.4640563,4.325003,0.1016967,5.507485,4.98788,4.382521,1,1,2,2,1,35,0,0,0,0,0.9999999,1.088354
,2,0.2266236,-0.02897387,0.1339362,0.009902333,4.469755,-2.869705,-1.856813,0,0,0,0,0.002080962,-0.1026147,0.4776686,4.327836,0.1016967,5.512295,5.00128,4.406083,1,1,2,2,1,35,0,0,0,0,0.9999999,1.074873
,2,0.2266236,-0.02897387,0.09719491,0.1042368,4.470242,-2.868712,-1.857912,0,0,0,0,0.002720041,-0.1029986,0.4912809,4.330668,0.1016967,5.517104,5.014681,4.429645,1,1,2,2,1,35,0,0,0,0,0.9999999,1.064146
,2,0.2266236,-0.02897387,0.134958,0.008869186,4.470915,-2.869145,-1.858988,0,0,0,0,0.003320794,-0.1033082,0.5048931,4.333501,0.1016967,5.521914,5.028081,4.453207,1,1,2,2,1,35,0,0,0,0,0.9999999,1.055638
,2,0.2266236,-0.02897387,0.09784561,0.1031718,4.471405,-2.868157,-1.860067,0,0,0,0,0.003945774,-0.1036956,0.5185054,4.336334,0.1016967,5.526723,5.041482,4.476769,1,1,2,2,1,35,0,0,0,0,0.9999999,1.04891
,2,0.2266236,-0.03184252,0.1357695,0.007724775,4.472082,-2.868596,-1.861123,0,0,0,0,0.004536808,-0.1040049,0.5326642,4.341778,0.1037548,5.532017,5.056527,4.500331,1,1,2,2,1,35,0,0,0,0,0.9999999,1.043604
,2,0.2266236,-0.03184252,0.09873731,0.1018685,4.472576,-2.867617,-1.862179,0,0,0,0,0.005158922,-0.1043878,0.546823,4.347221,0.1058129,5.537312,5.071572,4.523893,1,1,2,2,1,35,0,0,0,0,0.9999999,1.03943
,2,0.2266236,-0.03184252,0.1368538,0.00632605,4.473259,-2.868062,-1.863212,0,0,0,0,0.005752688,-0.1046885,0.5609818,4.352665,0.107871,5.542606,5.086617,4.547455,1,1,2,2,1,35,0,0,0,0,0.9999999,1.010053
,2,0.2266236,-0.03184252,0.09949055,0.1004856,4.473756,-2.867089,-1.864247,0,0,0,0,0.006381416,-0.10506,0.5751405,4.358109,0.1099292,5.5479,5.101663,4.571017,1,1,2,2,1,35,0,0,0,0,0.9999999,0.9683356
,2,0.2266236,-0.03184252,0.1376431,0.004943222,4.474444,-2.867543,-1.865259,0,0,0,0,0.006986118,-0.1053461,0.5892993,4.363552,0.1119873,5.553195,5.116708,4.594579,1,1,2,2,1,35,0,0,0,0,0.9999999,0.9222842
,2,0.2266236,-0.03184252,0.100056,0.09907101,4.474945,-2.866576,-1.866273,0,0,0,0,0.007630222,-0.1056996,0.6034581,4.368996,0.1140454,5.558489,5.131753,4.618141,1,1,2,2,1,35,0,0,0,0,0.9999999,0.876673
,2,0.2266236,-0.03184252,0.1382824,0.003417335,4.475635,-2.867038,-1.867266,0,0,0,0,0.00825394,-0.1059644,0.6176169,4.374439,0.1161035,5.563783,5.146798,4.641703,1,1,2,2,1,35,0,0,0,0,0.9999999,0.8341602
,2,0.2266236,-0.03184252,0.100585,0.09751333,4.476139,-2.86608,-1.868259,0,0,0,0,0.008920672,-0.1062941,0.6317757,4.379883,0.1181616,5.569077,5.161843,4.665265,1,1,2,2,1,35,0,0,0,0,0.9999999,0.7960472
,2,0.2266236,-0.03184252,0.1389179,0.001811981,4.476832,-2.866549,-1.869232,0,0,0,0,0.009569626,-0.1065325,0.6459345,4.385326,0.1202198,5.574372,5.176888,4.688827,1,1,2,2,1,35,0,0,0,0,0.9999999,0.7627912
,2,0.2266236,-0.03184252,0.1011459,0.09587619,4.477339,-2.8656,-1.870206,0,0,0,0,0.01026403,-0.1068337,0.6600932,4.39077,0.1222779,5.579666,5.191934,4.712389,1,1,2,2,1,35,0,0,0,0,0.9999999,0.7343458
,2,0.2266236,-0.03440027,0.1395762,0.0001271566,4.478035,-2.866078,-1.871158,0,0,0,0,0.01094195,-0.1070415,0.6723884,4.397945,0.1238648,5.588142,5.202388,4.73595,1,1,2,2,1,30,0,0,0,0,0.9999999,0.7103841
,2,0.2266236,-0.03440027,0.1029121,0.09430263,4.47855,-2.865135,-1.872109,0,0,0,0,0.01166782,-0.1073131,0.6846836,4.40512,0.1254518,5.596619,5.212842,4.759512,1,1,2,2,1,30,0,0,0,0,0.9999999,0.6904422
,2,0.2266236,-0.03440027,0.1422278,-0.001366933,4.479259,-2.86562,-1.87304,0,0,0,0,0.01237842,-0.1074921,0.6969788,4.412295,0.1270388,5.605095,5.223296,4.783074,1,1,2,2,1,30,0,0,0,0,0.9999999,0.689197
,2,0.2266236,-0.03440027,0.1046721,0.09280854,4.479784,-2.864686,-1.87397,0,0,0,0,0.01313551,-0.1077338,0.709274,4.41947,0.1286257,5.613571,5.23375,4.806636,1,1,2,2,1,30,0,0,0,0,0.9999999,0.6985466
,2,0.2266236,-0.03440027,0.1431397,-0.003115339,4.480499,-2.865181,-1.874882,0,0,0,0,0.01387332,-0.1078809,0.7215692,4.426645,0.1302127,5.622047,5.244205,4.830198,1,1,2,2,1,30,0,0,0,0,0.9999999,0.7132714
,2,0.2266236,-0.03440027,0.1045451,0.09083761,4.481021,-2.864258,-1.875794,0,0,0,0,0.014653,-0.1080895,0.7338644,4.43382,0.1317996,5.630524,5.254659,4.85376,1,1,2,2,1,30,0,0,0,0,0.9999999,0.7300994
,2,0.2266236,-0.03440027,0.142814,-0.005324686,4.481735,-2.864766,-1.876688,0,0,0,0,0.01540804,-0.1082026,0.7461596,4.440995,0.1333866,5.639,5.265113,4.877322,1,1,2,2,1,30,0,0,0,0,0.9999999,0.7470587
,2,0.2266236,-0.03440027,0.1040279,0.08842163,4.482255,-2.863855,-1.877581,0,0,0,0,0.01620032,-0.1083779,0.7584547,4.44817,0.1349736,5.647476,5.275567,4.900884,1,1,2,2,1,30,0,0,0,0,0.9999999,0.763032
,2,0.2266236,-0.03440027,0.1427595,-0.007915509,4.482968,-2.864376,-1.878456,0,0,0,0,0.01696331,-0.1084586,0.7707499,4.455345,0.1365605,5.655952,5.286021,4.924446,1,1,2,2,1,30,0,0,0,0,0.9999999,0.7774523
,2,0.2266236,-0.03440027,0.1040397,0.08573544,4.483489,-2.86348,-1.87933,0,0,0,0,0.01775937,-0.1086035,0.7830451,4.46252,0.1381475,5.664429,5.296475,4.948008,1,1,2,2,1,30,0,0,0,0,0.9999999,0.7900978
,2,0.2266236,-0.03652029,0.1432373,-0.01066527,4.484203,-2.864015,-1.880184,0,0,0,0,0.01852162,-0.1086555,0.7930744,4.467865,0.1446179,5.675928,5.30834,4.97157,1,1,2,2,1,25,0,0,0,0,0.9999999,0.8009546
,2,0.2266236,-0.03652029,0.1058649,0.08279494,4.484733,-2.863134,-1.881033,0,0,0,0,0.01931698,-0.1087724,0.8031037,4.47321,0.1510883,5.687428,5.320204,4.995132,1,1,2,2,1,25,0,0,0,0,0.9999999,0.8101267
,2,0.2266236,-0.03652029,0.1458751,-0.01374882,4.485461,-2.863686,-1.88186,0,0,0,0,0.02007593,-0.1087968,0.8131331,4.478556,0.1575587,5.698927,5.332068,5.018694,1,1,2,2,1,25,0,0,0,0,0.9999999,0.8356024
,2,0.2266236,-0.03652029,0.1073208,0.07963192,4.485999,-2.862821,-1.882686,0,0,0,0,0.02086071,-0.1088886,0.8231624,4.483901,0.1640291,5.710426,5.343932,5.042256,1,1,2,2,1,25,0,0,0,0,0.9999999,0.8686567
,2,0.2266236,-0.03652029,0.1468787,-0.01695953,4.486732,-2.863389,-1.883492,0,0,0,0,0.02160285,-0.1088886,0.8331917,4.489246,0.1704995,5.721926,5.355796,5.065818,1,1,2,2,1,25,0,0,0,0,0.9999999,0.9039081
,2,0.2266236,-0.03652029,0.1073086,0.07624637,4.487268,-2.862542,-1.884304,0,0,0,0,0.02236471,-0.1089564,0.843221,4.494592,0.1769699,5.733425,5.367661,5.08938,1,1,2,2,1,25,0,0,0,0,0.9999999,0.9381921
,2,0.2266236,-0.03652029,0.1470183,-0.02069476,4.488004,-2.863131,-1.885093,0,0,0,0,0.0230789,-0.1089331,0.8532503,4.499937,0.1834403,5.744925,5.379525,5.112942,1,1,2,2,1,25,0,0,0,0,0.9999999,0.9697893
,2,0.2266236,-0.03652029,0.1071379,0.07224093,4.488539,-2.862305,-1.88589,0,0,0,0,0.02380849,-0.1089789,0.8632796,4.505282,0.1899107,5.756424,5.391389,5.136504,1,1,2,2,1,25,0,0,0,0,0.9999999,0.9979002
,2,0.2266236,-0.03652029,0.1474411,-0.02484325,4.489276,-2.862915,-1.886662,0,0,0,0,0.02448787,-0.1089342,0.873309,4.510628,0.196381,5.767923,5.403253,5.160066,1,1,2,2,1,25,0,0,0,0,0.9999999,1.022293
,2,0.2266236,-0.03652029,0.1074217,0.06807655,4.489813,-2.86211,-1.887444,0,0,0,0,0.02518058,-0.1089598,0.8833383,4.515973,0.2028514,5.779423,5.415117,5.183628,1,1,2,2,1,25,0,0,0,0,0.9999999,1.04307
,2,0.2266236,-0.03789001,0.1482363,-0.02905532,4.490554,-2.862741,-1.8882,0,0,0,0,0.02582238,-0.1088949,0.8954453,4.524245,0.2054369,5.786927,5.433967,5.20719,1,1,2,2,1,20,0,0,0,0,0.9999999,1.060515
,2,0.2266236,-0.03789001,0.1066673,0.06383269,4.491087,-2.861957,-1.888974,0,0,0,0,0.02647184,-0.1089018,0.9075523,4.532517,0.2080223,5.794431,5.452816,5.230752,1,1,2,2,1,20,0,0,0,0,0.9999999,1.074995
,2,0.2266236,-0.03789001,0.1473281,-0.03331507,4.491823,-2.86261,-1.88972,0,0,0,0,0.02706803,-0.1088182,0.9196593,4.54079,0.2106077,5.801935,5.471665,5.254313,1,1,2,2,1,20,0,0,0,0,0.9999999,1.036761
,2,0.2266236,-0.03789001,0.1062001,0.05950937,4.492354,-2.861848,-1.890484,0,0,0,0,0.02767394,-0.1088056,0.9317663,4.549062,0.2131931,5.809439,5.490515,5.277875,1,1,2,2,1,20,0,0,0,0,0.9999999,0.9712647
,2,0.2266236,-0.03789001,0.1478756,-0.0376384,4.493093,-2.862522,-1.891215,0,0,0,0,0.02822956,-0.1087015,0.9438733,4.557334,0.2157786,5.816943,5.509364,5.301437,1,1,2,2,1,20,0,0,0,0,0.9999999,0.8945271
,2,0.2266236,-0.03789001,0.1071078,0.05521782,4.493629,-2.861781,-1.891964,0,0,0,0,0.02879732,-0.1086684,0.9559804,4.565606,0.218364,5.824447,5.528214,5.324999,1,1,2,2,1,20,0,0,0,0,0.9999999,0.8162623
,2,0.2266236,-0.03789001,0.1492617,-0.04177099,4.494375,-2.862475,-1.892678,0,0,0,0,0.02931855,-0.1085426,0.9680874,4.573878,0.2209494,5.831951,5.547063,5.348561,1,1,2,2,1,20,0,0,0,0,0.9999999,0.74203
,2,0.2266236,-0.03789001,0.1082643,0.05119649,4.494916,-2.861754,-1.893411,0,0,0,0,0.02985439,-0.1084871,0.9801944,4.58215,0.2235349,5.839455,5.565912,5.372123,1,1,2,2,1,20,0,0,0,0,0.9999999,0.6747054
,2,0.2266236,-0.03789001,0.150461,-0.04571285,4.495669,-2.862467,-1.894108,0,0,0,0,0.03034711,-0.1083373,0.9923014,4.590423,0.2261203,5.846959,5.584762,5.395685,1,1,2,2,1,20,0,0,0,0,0.9999999,0.6154743
,2,0.2266236,-0.03789001,0.1091176,0.04731821,4.496214,-2.861765,-1.894828,0,0,0,0,0.03085663,-0.1082568,1.004408,4.598695,0.2287057,5.854463,5.603611,5.419247,1,1,2,2,1,20,0,0,0,0,0.9999999,0.5644977
,2,0.2266236,-0.03823476,0.1513783,-0.04954346,4.496971,-2.862497,-1.895511,0,0,0,0,0.03132646,-0.1080802,1.020257,4.605507,0.2315302,5.854463,5.613124,5.442809,1,1,2,2,1,20,0,0,0,0,0.9999999,0.5213502
,2,0.2266236,-0.03823476,0.1078114,0.04334456,4.497509,-2.861817,-1.89622,0,0,0,0,0.03181198,-0.1079695,1.036106,4.612319,0.2343548,5.854463,5.622637,5.466371,1,1,2,2,1,20,0,0,0,0,0.9999999,0.4853033
,2,0.2266236,-0.03823476,0.1491024,-0.05370783,4.498255,-2.862571,-1.896894,0,0,0,0,0.03225919,-0.1077585,1.051955,4.619131,0.2371793,5.854463,5.63215,5.489933,1,1,2,2,1,20,0,0,0,0,0.9999999,0.4346956
,2,0.2266236,-0.03823476,0.1066642,0.03919607,4.498787,-2.861909,-1.897593,0,0,0,0,0.03272759,-0.1076129,1.067804,4.625943,0.2400038,5.854463,5.641663,5.513495,1,1,2,2,1,20,0,0,0,0,0.9999999,0.3790603
,2,0.2266236,-0.03823476,0.1494043,-0.05755432,4.499535,-2.86268,-1.898252,0,0,0,0,0.03316575,-0.1073673,1.083653,4.632755,0.2428284,5.854463,5.651175,5.537057,1,1,2,2,1,20,0,0,0,0,0.9999999,0.3240742
,2,0.2266236,-0.03823476,0.1082667,0.03581052,4.500075,-2.862034,-1.898935,0,0,0,0,0.03363214,-0.1071883,1.099502,4.639567,0.2456529,5.854463,5.660688,5.560619,1,1,2,2,1,20,0,0,0,0,0.9999999,0.27289
,2,0.2266236,-0.03823476,0.1516161,-0.06063788,4.500834,-2.862819,-1.899579,0,0,0,0,0.03407545,-0.1069094,1.115351,4.646379,0.2484774,5.854463,5.670201,5.584181,1,1,2,2,1,20,0,0,0,0,0.9999999,0.2270432
,2,0.2266236,-0.03823476,0.1105833,0.03306076,4.501386,-2.862184,-1.900247,0,0,0,0,0.03455129,-0.1066966,1.131199,4.653192,0.2513019,5.854463,5.679714,5.607743,1,1,2,2,1,20,0,0,0,0,0.9999999,0.1870642
,2,0.2266236,-0.03823476,0.1536664,-0.06318101,4.502155,-2.862981,-1.900876,0,0,0,0,0.0350077,-0.1063828,1.147048,4.660004,0.2541265,5.854463,5.689227,5.631305,1,1,2,2,1,20,0,0,0,0,0.9999999,0.1528845
,2,0.2266236,-0.03823476,0.1123337,0.03061299,4.502716,-2.86236,-1.901529,0,0,0,0,0.03549799,-0.1061341,1.162897,4.666816,0.256951,5.854463,5.69874,5.654867,1,1,2,2,1,20,0,0,0,0,0.9999999,0.1241032
,2,0.2266236,-0.03764038,0.1551941,-0.06562877,4.503492,-2.863169,-1.902143,0,0,0,0,0.03597043,-0.1057834,1.174502,4.666816,0.256951,5.856091,5.706779,5.678429,1,1,2,2,1,15,0,0,0,0,0.9999999,0.1001572
,2,0.2266236,-0.03764038,0.1141568,0.02834006,4.504062,-2.862556,-1.902784,0,0,0,0,0.03647561,-0.1055004,1.186107,4.666816,0.256951,5.857718,5.714817,5.701991,1,1,2,2,1,15,0,0,0,0,0.9999999,0.08042783
,2,0.2266236,-0.03764038,0.1575901,-0.06766329,4.50485,-2.863374,-1.903386,0,0,0,0,0.03696351,-0.1051179,1.197712,4.666816,0.256951,5.859346,5.722856,5.725553,1,1,2,2,1,15,0,0,0,0,0.9999999,0.06430329
,2,0.2266236,-0.03764038,0.1165979,0.0264645,4.505432,-2.862772,-1.904012,0,0,0,0,0.03748423,-0.1048035,1.209317,4.666816,0.256951,5.860974,5.730894,5.749115,1,1,2,2,1,15,0,0,0,0,0.9999999,0.05121429
,2,0.2266236,-0.03764038,0.1598461,-0.06955475,4.506232,-2.8636,-1.904597,0,0,0,0,0.03798648,-0.1043894,1.220922,4.666816,0.256951,5.862602,5.738933,5.772676,1,1,2,2,1,15,0,0,0,0,0.9999999,0.04065084
,2,0.2266236,-0.03764038,0.1186346,0.02454125,4.506824,-2.863006,-1.905205,0,0,0,0,0.03851892,-0.1040448,1.232527,4.666816,0.256951,5.86423,5.746971,5.796238,1,1,2,2,1,15,0,0,0,0,0.9999999,0.03216822
,2,0.2266236,-0.03764038,0.1618223,-0.07146209,4.507634,-2.863844,-1.905771,0,0,0,0,0.03903059,-0.1036016,1.244132,4.666816,0.256951,5.865858,5.75501,5.8198,1,1,2,2,1,15,0,0,0,0,0.9999999,0.02538623
,2,0.2266236,-0.03764038,0.1206591,0.0226339,4.508236,-2.86326,-1.906358,0,0,0,0,0.03956938,-0.1032296,1.255737,4.666816,0.256951,5.867486,5.763048,5.843362,1,1,2,2,1,15,0,0,0,0,0.9999999,0.01998473
,2,0.2266236,-0.03764038,0.1640445,-0.07333766,4.509057,-2.864106,-1.906904,0,0,0,0,0.04008484,-0.1027614,1.267342,4.666816,0.256951,5.869114,5.771087,5.866924,1,1,2,2,1,15,0,0,0,0,0.9999999,0.01569733
,2,0.2266236,-0.03764038,0.1230612,0.02083781,4.509671,-2.863531,-1.90747,0,0,0,0,0.04062407,-0.1023672,1.278947,4.666816,0.256951,5.870742,5.779125,5.890486,1,1,2,2,1,15,0,0,0,0,0.9999999,0.01230459
,2,0.2266236,-0.03646879,0.16668,-0.07505427,4.510505,-2.864386,-1.907994,0,0,0,0,0.04113718,-0.1018795,1.291415,4.678243,0.2641227,5.871991,5.790081,5.914048,1,1,2,2,1,10,0,0,0,0,0.9999999,0.009627139
,2,0.2266236,-0.03646879,0.1256255,0.0188351,4.511132,-2.863824,-1.908527,0,0,0,0,0.04167463,-0.1014641,1.303883,4.68967,0.2712944,5.87324,5.801037,5.93761,1,1,2,2,1,10,0,0,0,0,0.9999999,0.007519376
,2,0.2266236,-0.03646879,0.1688928,-0.07735899,4.511976,-2.864691,-1.909014,0,0,0,0,0.0421843,-0.1009541,1.316351,4.701097,0.2784661,5.874488,5.811993,5.961172,1,1,2,2,1,10,0,0,0,0,0.9999999,0.04264617
,2,0.2266236,-0.03646879,0.1279045,0.01648269,4.512615,-2.864139,-1.909515,0,0,0,0,0.04271357,-0.1005207,1.328818,4.712523,0.2856378,5.875737,5.822948,5.984734,1,1,2,2,1,10,0,0,0,0,0.9999999,0.09652202
,2,0.2266236,-0.03646879,0.1715199,-0.07939351,4.513473,-2.865015,-1.909973,0,0,0,0,0.04321388,-0.09999689,1.341286,4.72395,0.2928095,5.876986,5.833904,6.008296,1,1,2,2,1,10,0,0,0,0,0.9999999,0.157577
,2,0.2266236,-0.03646879,0.1309239,0.01475018,4.514126,-2.86447,-1.910449,0,0,0,0,0.04373216,-0.09955366,1.353754,4.735377,0.2999812,5.878235,5.84486,6.031858,1,1,2,2,1,10,0,0,0,0,0.9999999,0.2188543
,2,0.2266236,-0.03646879,0.1748818,-0.08109422,4.515001,-2.865355,-1.910883,0,0,0,0,0.04422088,-0.09902365,1.366222,4.746804,0.3071529,5.879484,5.855816,6.05542,1,1,2,2,1,10,0,0,0,0,0.9999999,0.2764268
,2,0.2266236,-0.03646879,0.1343738,0.01312893,4.515672,-2.864818,-1.911336,0,0,0,0,0.04472559,-0.09857665,1.378689,4.758231,0.3143246,5.880733,5.866772,6.078982,1,1,2,2,1,10,0,0,0,0,0.9999999,0.3283171
,2,0.2266236,-0.03646879,0.1783889,-0.082636,4.516565,-2.86571,-1.911744,0,0,0,0,0.04520022,-0.09804477,1.391157,4.769658,0.3214962,5.881981,5.877728,6.102544,1,1,2,2,1,10,0,0,0,0,0.9999999,0.3737681
,2,0.2266236,-0.03646879,0.1377531,0.01166663,4.517252,-2.86518,-1.912171,0,0,0,0,0.04568927,-0.097597,1.403625,4.781085,0.3286679,5.88323,5.888683,6.126106,1,1,2,2,1,10,0,0,0,0,0.9999999,0.4127562
,2,0.2266236,-0.03481989,0.1817513,-0.0840824,4.518161,-2.866079,-1.912551,0,0,0,0,0.04614838,-0.09706528,1.421776,4.781085,0.3309146,5.884246,5.90084,6.149668,1,1,2,2,1,5,0,0,0,0,0.9999999,0.4456722
,2,0.2266236,-0.03481989,0.1412099,0.01045864,4.518866,-2.865553,-1.912959,0,0,0,0,0.04661852,-0.09662183,1.439927,4.781085,0.3331614,5.885262,5.912996,6.17323,1,1,2,2,1,5,0,0,0,0,0.9999999,0.4731154
,2,0.2266236,-0.03481989,0.1855008,-0.0849725,4.519794,-2.866455,-1.913322,0,0,0,0,0.04705877,-0.09609824,1.458078,4.781085,0.3354081,5.886277,5.925153,6.196792,1,1,2,2,1,5,0,0,0,0,0.9999999,0.514278
,2,0.2266236,-0.03481989,0.144934,0.009727493,4.520517,-2.865933,-1.913711,0,0,0,0,0.04751066,-0.09566329,1.476229,4.781085,0.3376548,5.887293,5.937309,6.220354,1,1,2,2,1,5,0,0,0,0,0.9999999,0.560585
,2,0.2266236,-0.03481989,0.1891641,-0.08573544,4.521463,-2.866839,-1.91405,0,0,0,0,0.0479332,-0.09514783,1.49438,4.781085,0.3399015,5.888309,5.949466,6.243916,1,1,2,2,1,5,0,0,0,0,0.9999999,0.6068915
,2,0.2266236,-0.03481989,0.1483397,0.008932765,4.522203,-2.866321,-1.914411,0,0,0,0,0.0483667,-0.09472117,1.512531,4.781085,0.3421482,5.889324,5.961622,6.267478,1,1,2,2,1,5,0,0,0,0,0.9999999,0.6503037
,2,0.2266236,-0.03481989,0.1923928,-0.08638712,4.523165,-2.867229,-1.914722,0,0,0,0,0.04877192,-0.09421408,1.530682,4.781085,0.3443949,5.89034,5.973779,0.007853942,1,1,2,2,1,5,0,0,0,0,0.9999999,0.6893746
,2,0.2266236,-0.03481989,0.1516214,0.008392349,4.523922,-2.866713,-1.915055,0,0,0,0,0.04918829,-0.0937965,1.548833,4.781085,0.3466416,5.891356,5.985935,0.03141585,1,1,2,2,1,5,0,0,0,0,0.9999999,0.7235615
,2,0.2266236,-0.03481989,0.1956301,-0.08681627,4.5249,-2.867623,-1.915339,0,0,0,0,0.04957799,-0.0932993,1.566984,4.781085,0.3488883,5.892371,5.998092,0.05497777,1,1,2,2,1,5,0,0,0,0,0.9999999,0.7528645
,2,0.2266236,-0.03481989,0.1548676,0.008185719,4.525673,-2.867106,-1.915645,0,0,0,0,0.04997936,-0.09289289,1.585135,4.781085,0.351135,5.893387,6.010248,0.07853968,1,1,2,2,1,5,0,0,0,0,0.9999999,0.7775888
,2,0.2266236,-0.03289371,0.1987966,-0.08676859,4.526667,-2.868015,-1.915904,0,0,0,0,0.05035612,-0.09240802,1.585135,4.786409,0.3576577,5.899001,6.016827,0.1021016,1,1,2,2,1,0,0,0,0,0,0.9999999,0.7981925
,2,0.2266236,-0.03289371,0.1588752,0.008392349,4.52746,-2.867497,-1.916184,0,0,0,0,0.05075026,-0.09201297,1.585135,4.791734,0.3641803,5.904615,6.023405,0.1256635,1,1,2,2,1,0,0,0,0,0,0.9999999,0.8151905
,2,0.2266236,-0.03289371,0.2027851,-0.0864348,4.528474,-2.868403,-1.916418,0,0,0,0,0.05112569,-0.09153834,1.585135,4.797058,0.370703,5.91023,6.029984,0.1492254,1,1,2,2,1,0,0,0,0,0,0.9999999,0.8450065
,2,0.2266236,-0.03289371,0.1620825,0.008869186,4.529283,-2.867882,-1.916678,0,0,0,0,0.05151775,-0.09115492,1.585135,4.802382,0.3772256,5.915844,6.036562,0.1727873,1,1,2,2,1,0,0,0,0,0,0.9999999,0.8801691
,2,0.2266236,-0.03289371,0.2052342,-0.08570365,4.530309,-2.868783,-1.916898,0,0,0,0,0.05189316,-0.09069226,1.585135,4.807707,0.3837483,5.921458,6.04314,0.1963492,1,1,2,2,1,0,0,0,0,0,0.9999999,0.9161415
